,학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,소재지주소
4904,B000005708,부성초등학교,초등학교,1930-06-16,공립,본교,운영,충청남도 서산시 지곡면 화천리 307,,8140000,충청남도교육청,8191000,충청남도서산교육지원청,2013-11-29,2016-06-21,36.864826,126.43573700000002,2017-09-05,충청남도 서산시 지곡면
4905,B000005709,인지초등학교,초등학교,1931-06-16,공립,본교,운영,충청남도 서산시 인지면 둔당리  산43-6,,8140000,충청남도교육청,8191000,충청남도서산교육지원청,2013-11-29,,36.755544799999996,126.4252814,2017-09-05,충청남도 서산시 인지면
4906,B000005710,차동초등학교,초등학교,1956-03-28,공립,본교,운영,충청남도 서산시 인지면 차리  41,충청남도 서산시 인지면 차동길  140,8140000,충청남도교육청,8191000,충청남도서산교육지원청,2013-11-29,,36.7763501,126.40043829999999,2017-09-05,충청남도 서산시 인지면
4907,B000006997,나산초등학교,초등학교,1949-10-13,공립,본교,운영,경상북도 경주시 양남면 읍천리  17,경상북도 경주시 양남면 동해안로  625-9,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,,35.6981131,129.47007079999997,2017-09-05,경상북도 경주시 양남면
4908,B000006998,양남초등학교,초등학교,1923-07-09,공립,본교,운영,경상북도 경주시 양남면 하서리  566,경상북도 경주시 양남면 양남로  335-1,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,,35.6751224,129.4612285,2017-09-05,경상북도 경주시 양남면
4909,B000006999,내남초등학교,초등학교,1926-07-17,공립,본교,운영,경상북도 경주시 내남면 부지리  431-1,경상북도 경주시 내남면 경덕로  286,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,,35.7650078,129.1952554,2017-09-05,경상북도 경주시 내남면
4910,B000007000,아화초등학교,초등학교,1941-04-10,공립,본교,운영,경상북도 경주시 서면 아화리  282,경상북도 경주시 서면 내서로  461,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,,35.8925921,129.0531522,2017-09-05,경상북도 경주시 서면
4911,B000007001,천북초등학교,초등학교,1928-11-01,공립,본교,운영,경상북도 경주시 천북면 동산리  434,경상북도 경주시 천북면 천북로  343,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,,35.8970084,129.2674741,2017-09-05,경상북도 경주시 천북면
4912,B000007002,모아초등학교,초등학교,1949-12-01,공립,본교,운영,경상북도 경주시 천북면 모아리  616,경상북도 경주시 천북면 산업로  4974-5,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,,35.9202928,129.2464567,2017-09-05,경상북도 경주시 천북면
4913,B000007003,의곡초등학교,초등학교,1923-09-01,공립,본교,운영,경상북도 경주시 산내면 의곡리  89-14,경상북도 경주시 산내면 문복로  1798-6,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,,35.7545958,129.0473513,2017-09-05,경상북도 경주시 산내면
4914,B000007004,양북초등학교,초등학교,1938-07-08,공립,본교,운영,경상북도 경주시 양북면 어일리  702-1,경상북도 경주시 양북면 어일남길  2,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,,35.785455299999995,129.4443197,2017-09-05,경상북도 경주시 양북면
4915,B000007005,강동초등학교,초등학교,1949-11-19,공립,본교,운영,경상북도 경주시 강동면 유금리  1109-1,경상북도 경주시 강동면 강동로  80,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,,35.992681299999994,129.27679009999997,2017-09-05,경상북도 경주시 강동면
4916,B000007006,양동초등학교,초등학교,1913-09-25,공립,본교,운영,경상북도 경주시 강동면 양동리  65-1,경상북도 경주시 강동면 양동마을길  109,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,,35.998012599999996,129.25327420000002,2017-09-05,경상북도 경주시 강동면
4917,B000007007,현곡초등학교,초등학교,1930-09-15,공립,본교,운영,경상북도 경주시 현곡면 하구리  1120,경상북도 경주시 현곡면 다경길  16-7,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,,35.886685299999996,129.18060459999998,2017-09-05,경상북도 경주시 현곡면
4918,B000007008,금장초등학교,초등학교,2008-03-01,공립,본교,운영,경상북도 경주시 현곡면 금장리  339,경상북도 경주시 현곡면 등나무길  18-6,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,,35.873774600000004,129.2048323,2017-09-05,경상북도 경주시 현곡면
4919,B000007009,나원초등학교,초등학교,1949-10-01,공립,본교,운영,경상북도 경주시 현곡면 금장리  394,경상북도 경주시 현곡면 안현로  20,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,,35.869779,129.2033666,2017-09-05,경상북도 경주시 현곡면
4920,B000007014,의곡초등학교일부분교장,초등학교,1978-12-01,공립,분교,운영,경상북도 경주시 산내면 일부리  748,경상북도 경주시 산내면 거산제궁길  16,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,,35.720751299999996,129.0152434,2017-09-05,경상북도 경주시 산내면
4921,B000007015,김천모암초등학교,초등학교,1950-06-10,공립,본교,운영,경상북도 김천시 모암동  89-61,경상북도 김천시 모암사랑10길  6(모암동),8750000,경상북도교육청,8781000,경상북도김천교육지원청,2013-11-29,,36.125602799999996,128.1237635,2017-09-05,경상북도 김천시 모암동
4922,B000007016,김천동부초등학교,초등학교,1954-04-01,공립,본교,운영,경상북도 김천시 지좌동  730-1,경상북도 김천시 황산로  83-15(지좌동),8750000,경상북도교육청,8781000,경상북도김천교육지원청,2013-11-29,,36.1184857,128.1384884,2017-09-05,경상북도 김천시 지좌동
4923,B000007017,양천초등학교,초등학교,1948-10-01,공립,본교,운영,경상북도 김천시 양천동  1824-1,,8750000,경상북도교육청,8781000,경상북도김천교육지원청,2013-11-29,,36.092764100000004,128.1061726,2017-09-05,경상북도 김천시 양천동
4924,B000007018,김천서부초등학교,초등학교,1937-06-10,공립,본교,운영,경상북도 김천시 부곡동  8,경상북도 김천시 원곡길  8(부곡동),8750000,경상북도교육청,8781000,경상북도김천교육지원청,2013-11-29,,36.1227501,128.1066572,2017-09-05,경상북도 김천시 부곡동
4925,B000007019,김천부곡초등학교,초등학교,2001-03-01,공립,본교,운영,경상북도 김천시 부곡동  1512,경상북도 김천시 부곡맛고을1길  147(부곡동),8750000,경상북도교육청,8781000,경상북도김천교육지원청,2013-11-29,,36.1252849,128.0947608,2017-09-05,경상북도 김천시 부곡동
4926,B000007020,김천다수초등학교,초등학교,1947-09-01,공립,본교,운영,경상북도 김천시 다수동  132-2,경상북도 김천시 영남대로  1286(다수동),8750000,경상북도교육청,8781000,경상북도김천교육지원청,2013-11-29,,36.1261532,128.07616240000002,2017-09-05,경상북도 김천시 다수동
4927,B000007021,김천동신초등학교,초등학교,2002-09-01,공립,본교,운영,경상북도 김천시 신음동  1308,경상북도 김천시 신음새동네길  116(신음동),8750000,경상북도교육청,8781000,경상북도김천교육지원청,2013-11-29,,36.1315283,128.12142849999998,2017-09-05,경상북도 김천시 신음동
4928,B000007022,금릉초등학교,초등학교,1926-05-20,공립,본교,운영,경상북도 김천시 삼락동  328,경상북도 김천시 구읍길  57(삼락동),8750000,경상북도교육청,8781000,경상북도김천교육지원청,2013-11-29,,36.1396109,128.0922408,2017-09-05,경상북도 김천시 삼락동
4929,B000007178,상영초등학교,초등학교,1945-11-05,공립,본교,운영,경상북도 상주시 남성동  188,경상북도 상주시 상산로  202(남성동),8750000,경상북도교육청,8831000,경상북도상주교육지원청,2013-11-29,,36.4087602,128.16056,2017-09-05,경상북도 상주시 남성동
4930,B000007052,안동서부초등학교,초등학교,1937-09-10,공립,본교,운영,경상북도 안동시 금곡동 111-1,경상북도 안동시 서동문로 65(금곡동),8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.5673146,128.7190351,2017-09-05,경상북도 안동시 금곡동
4931,B000007053,영남초등학교,초등학교,1981-11-25,공립,본교,운영,경상북도 안동시 안기동 195-10,경상북도 안동시 영남길 15(안기동),8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.5732785,128.7208656,2017-09-05,경상북도 안동시 안기동
4932,B000007054,안동송현초등학교,초등학교,1943-06-21,공립,본교,운영,경상북도 안동시 송현동 371-5,경상북도 안동시 경동로 313(송현동),8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.573229299999994,128.6958373,2017-09-05,경상북도 안동시 송현동
4933,B000007055,복주초등학교,초등학교,1999-03-01,공립,본교,운영,경상북도 안동시 옥동 763-1,경상북도 안동시 복주3길 23-13(옥동),8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.5629771,128.6982812,2017-09-05,경상북도 안동시 옥동
4934,B000007056,안동영호초등학교,초등학교,1973-07-04,공립,본교,운영,경상북도 안동시 옥동 923-1,경상북도 안동시 옥서4길 8(옥동),8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.560191499999995,128.6919135,2017-09-05,경상북도 안동시 옥동
4935,B000007057,송천초등학교,초등학교,1947-10-01,공립,본교,운영,경상북도 안동시 송천동 941-1,경상북도 안동시 송천2길 119(송천동),8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.5462304,128.79217920000002,2017-09-05,경상북도 안동시 송천동
4936,B000007058,안동강남초등학교,초등학교,2003-03-01,공립,본교,운영,경상북도 안동시 정하동 272-1,경상북도 안동시 강남1길 78(정하동),8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.5501232,128.731732,2017-09-05,경상북도 안동시 정하동
4937,B000007059,길주초등학교,초등학교,1995-03-01,공립,본교,운영,경상북도 안동시 용상동 1527-4,경상북도 안동시 경동로 947-20(용상동),8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.555531099999996,128.7603909,2017-09-05,경상북도 안동시 용상동
4938,B000007060,영가초등학교,초등학교,1962-12-01,공립,본교,운영,경상북도 안동시 태화동 179,경상북도 안동시 서경지8길 2(태화동),8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.5630878,128.71605630000002,2017-09-05,경상북도 안동시 태화동
4939,B000007061,서선초등학교,초등학교,1962-05-10,공립,본교,운영,경상북도 안동시 풍산읍 수곡리 378-2,경상북도 안동시 풍산읍 서선길 51,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.590812799999995,128.6394799,2017-09-05,경상북도 안동시 풍산읍
4940,B000007062,풍북초등학교,초등학교,1928-06-01,공립,본교,운영,경상북도 안동시 풍산읍 괴정리 569,경상북도 안동시 풍산읍 괴정2길 21-14,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2017-02-15,36.5983621,128.5341559,2017-09-05,경상북도 안동시 풍산읍
4941,B000007063,풍산초등학교,초등학교,1933-10-27,공립,본교,운영,경상북도 안동시 풍산읍 하리리 247,경상북도 안동시 풍산읍 하리들길 32,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-08-16,36.576952399999996,128.5740772,2017-09-05,경상북도 안동시 풍산읍
4942,B000007066,서후초등학교,초등학교,1933-05-05,공립,본교,운영,경상북도 안동시 서후면 성곡리 124-3,경상북도 안동시 서후면 학가산온천길 375,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.6173595,128.6630648,2017-09-05,경상북도 안동시 서후면
4943,B000007067,임하초등학교,초등학교,1921-02-15,공립,본교,운영,경상북도 안동시 임하면 신덕리 467,경상북도 안동시 임하면 앞산밑길 9,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.5264846,128.82799599999998,2017-09-05,경상북도 안동시 임하면
4944,B000007068,길안초등학교,초등학교,1926-04-25,공립,본교,운영,경상북도 안동시 길안면 천지리 554,경상북도 안동시 길안면 충효로 2230,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.4546337,128.89609620000002,2017-09-05,경상북도 안동시 길안면
4945,B000007069,임동초등학교,초등학교,1921-01-14,공립,본교,운영,경상북도 안동시 임동면 중평리 949,경상북도 안동시 임동면 편항길 42,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.5699799,128.9208243,2017-09-05,경상북도 안동시 임동면
4946,B000007070,남선초등학교,초등학교,1935-07-19,공립,본교,운영,경상북도 안동시 남선면 구미리 146,경상북도 안동시 남선면 구미양지마길 26,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.5248718,128.7688095,2017-09-05,경상북도 안동시 남선면
4947,B000007071,남후초등학교,초등학교,1935-10-19,공립,본교,운영,경상북도 안동시 남후면 무릉리 347,경상북도 안동시 남후면 무릉길 104,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.5217028,128.691891,2017-09-05,경상북도 안동시 남후면
4948,B000007072,일직초등학교,초등학교,1920-01-07,공립,본교,운영,경상북도 안동시 일직면 원호리 116,경상북도 안동시 일직면 감시골길 6-3,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.4839591,128.6569575,2017-09-05,경상북도 안동시 일직면
4949,B000007073,북후초등학교,초등학교,1929-09-10,공립,본교,운영,경상북도 안동시 북후면 장기리 679,경상북도 안동시 북후면 도장길 339,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.675967799999995,128.69716599999998,2017-09-05,경상북도 안동시 북후면
4950,B000007074,와룡초등학교,초등학교,1933-09-15,공립,본교,운영,경상북도 안동시 와룡면 가구리 684,경상북도 안동시 와룡면 문화마을길 11,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.6192901,128.76854790000002,2017-09-05,경상북도 안동시 와룡면
4951,B000007075,녹전초등학교,초등학교,1934-12-12,공립,본교,운영,경상북도 안동시 녹전면 신평리 659-3,경상북도 안동시 녹전면 녹전로 695,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.7407917,128.77408540000002,2017-09-05,경상북도 안동시 녹전면
4952,B000007076,온혜초등학교,초등학교,1947-09-11,공립,본교,운영,경상북도 안동시 도산면 온혜리 572,경상북도 안동시 도산면 온혜중마길 6,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-06-02,36.7502071,128.831719,2017-09-05,경상북도 안동시 도산면
4953,B000005711,가사초등학교,초등학교,1949-09-30,공립,본교,운영,충청남도 서산시 부석면 가사리  378,충청남도 서산시 부석면 강경벌로  478,8140000,충청남도교육청,8191000,충청남도서산교육지원청,2013-11-29,,36.7527041,126.3710795,2017-09-05,충청남도 서산시 부석면
4954,B000005641,청룡초등학교고대분교장,초등학교,1951-09-01,공립,분교,운영,충청남도 보령시 오천면 삽시도리 1073,충청남도 보령시 오천면 고대도2길 41,8140000,충청남도교육청,8171000,충청남도보령교육지원청,2013-11-29,2017-01-23,36.389667700000004,126.3678233,2017-09-05,충청남도 보령시 오천면
4955,B000005713,부석초등학교,초등학교,1922-07-10,공립,본교,운영,충청남도 서산시 부석면 취평리  387-2,,8140000,충청남도교육청,8191000,충청남도서산교육지원청,2013-11-29,,36.7166886,126.3932399,2017-09-05,충청남도 서산시 부석면
4956,B000005714,팔봉초등학교,초등학교,1927-04-04,공립,본교,운영,충청남도 서산시 팔봉면 양길리 1103,충청남도 서산시 팔봉면 한재무두리1길 233,8140000,충청남도교육청,8191000,충청남도서산교육지원청,2013-11-29,2016-08-01,36.8277549,126.36277240000001,2017-09-05,충청남도 서산시 팔봉면
